#RunNumber	RunDate	Meteo_MeanTemperature	Meteo_MeanWindSpeed	Meteo_MeanWindDirection	Meteo_MeanRelativeHumidity	Meteo_MeanPressure	Lidar_Opacity_355nm	Lidar_Opacity_532nm	TC	MeanSystemRate	ZenithEqMeanSystemRate	ZenithEqMeanSystemRate/MeanSystemRate	Telescope	TriggerRate	CorrectedTriggerRate	MedianNSB	NSBRelativeVariation	NSBRelativeDispersion	CTRadiometer_MeanTemp	CTRadiometer_TempRelativeVariation	CTRadiometer_TempRelativeDispersion	MedianScaler	ScalerRelativeVariation	ScalerRelativeDispersion	MedianTriggerRate	TriggerRateVariation	TriggerRateDispersion	Tracking_ZenithMean
69539	2012-01-28_01:57:16	15.95000	0.44643	93.99210	49.51520	819.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	131.08100	156.10700	1.74243	0.77065	0.25664	-38.85750	0.02035	0.16591	425.16700	5.70526	2.92471	0.00000	0.00000	0.00000	37.70080
69540	2012-01-28_02:01:48	16.13670	1.28333	93.89530	48.01090	819.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	147.81600	134.33200	1.28726	0.00000	0.00000	-38.67730	0.08462	0.25145	178.75000	-3.00460	5.52714	0.	0.	0.	38.90150
69541	2012-01-28_02:04:28	16.09280	0.49480	99.22300	49.30480	819.41500	0.07698	0.01260	0.98872	209.40800	255.28400	1.21907	1.00000	148.26900	147.27700	1.22921	-2.41539	1.62591	-38.72340	0.26530	0.30967	181.19400	-32.09690	6.87413	148.29000	-2.03408	1.67024	38.90520
69542	2012-01-28_02:34:55	14.95840	0.18065	148.95500	57.68860	819.00000	0.06349	0.01201	0.00000	189.06400	240.01500	1.26949	1.00000	134.40100	139.23200	1.28419	-6.54715	2.06543	-37.89930	-5.08699	0.45030	127.36400	-22.46270	6.77602	135.44700	-18.04200	0.63053	41.34700
69563	2012-01-29_22:37:53	16.50690	0.19777	131.28800	68.03160	819.00200	0.06631	0.01363	0.00000	96.12300	121.13300	1.26018	1.00000	81.09000	99.04330	0.76295	-23.59520	7.26553	-22.73120	-112.48100	31.14350	65.10310	-34.57020	8.46632	81.07510	-117.55800	25.84680	41.24910
69565	2012-01-29_23:05:58	16.26670	0.00000	90.00000	69.02420	819.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	56.69160	0.	1.06901	0.00000	0.00000	-24.98220	-11.48550	0.20518	116.25000	-3.19853	3.67690	0.	0.	0.	38.75920
69566	2012-01-29_23:08:50	16.38950	0.86346	319.73900	66.57860	819.00000	0.07251	0.01334	0.00000	144.95000	175.16300	1.20844	1.00000	101.78100	110.21700	1.12289	-5.20105	2.03708	-29.37970	-1.38795	0.44511	124.47700	-15.00210	5.35052	101.89200	-19.18150	2.06820	38.35890
69568	2012-01-30_02:31:13	15.51800	0.72500	39.76000	62.35690	818.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	41.05650	0.	1.10042	0.00000	0.00000	-19.23240	16.86550	1.70413	137.42900	18.38070	6.78693	0.	0.	0.	41.61070
69569	2012-01-30_02:34:20	15.27790	1.00327	23.40720	62.46600	818.00200	0.07113	0.01335	0.79525	139.82300	180.97800	1.29433	1.00000	99.26410	104.02700	1.16980	-5.08091	2.30099	-28.76610	-13.81230	3.62070	144.97500	-51.38350	8.20333	101.30200	-34.38730	8.40319	42.43410
69591	2012-01-31_02:36:32	17.45380	0.00308	90.05200	50.25470	818.00100	0.00000	0.00000	0.81850	147.42800	194.30600	1.31797	1.00000	107.13800	110.17500	1.36146	-12.39140	3.48991	-27.57150	-15.05660	4.96971	229.86300	-46.58240	8.64091	107.03200	-20.76330	6.97480	43.34880
69602	2012-01-31_23:07:27	17.02170	0.00000	90.00000	74.72570	819.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	50.42480	29.52760	0.99984	0.00000	0.00000	-15.52540	-51.86380	4.15610	94.15380	16.05640	6.27240	0.	0.	0.	38.85240
69651	2012-02-03_00:23:26	12.37000	0.00000	90.00000	82.32900	820.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	0.00000	0.	0.	0.	0.	-37.42770	0.16633	0.18122	0.	0.	0.	0.	0.	0.	35.71230
69652	2012-02-03_00:32:08	13.14540	0.00000	90.00000	73.08910	819.97800	0.00000	0.00000	0.98523	226.16900	264.23500	1.16831	1.00000	155.40500	156.74100	1.82083	2.81570	16.12700	-38.31050	2.10212	0.59254	379.68300	-13.13330	11.97880	154.99600	-3.00870	1.62517	35.92470
69653	2012-02-03_01:02:35	11.97650	0.14326	78.66280	84.22020	819.08400	0.00000	0.00000	0.98943	214.18800	256.64300	1.19822	1.00000	151.79100	152.53500	1.47980	-7.59308	2.84560	-37.88570	-2.04859	0.38353	242.50800	-7.00271	7.55083	151.55500	-2.60480	1.54344	37.76280
69654	2012-02-03_01:32:54	12.18410	0.00000	90.00000	81.47540	819.00100	0.00000	0.00000	0.98869	208.36600	256.27100	1.22991	1.00000	146.55600	146.90600	1.49302	-5.78253	7.12134	-36.82430	-2.00839	0.27336	214.55700	1.35645	7.12596	146.76500	-1.31461	1.59454	39.46880
69655	2012-02-03_02:02:49	12.62510	0.00000	90.00000	76.53440	819.00000	0.00000	0.00000	0.98844	198.94000	254.73900	1.28048	1.00000	142.82100	141.44300	1.31978	-3.99353	0.85586	-35.42920	-5.23364	1.25241	217.17100	-28.38710	18.32310	143.09300	-5.61921	1.50501	41.82790
69656	2012-02-03_02:34:33	12.07070	0.00000	90.00000	82.48530	819.00100	0.00000	0.00000	0.99095	190.87200	253.73300	1.32934	1.00000	138.97200	139.51300	1.72721	1.74127	2.39439	-34.00360	-1.01643	2.42237	303.76500	-34.39680	6.77156	138.62400	-5.07534	1.83355	43.73880
69666	2012-02-04_01:18:10	15.18200	0.72426	92.40690	53.39300	821.00300	0.07033	0.01354	0.95698	214.84800	257.79700	1.19990	1.00000	150.31900	149.76300	1.50283	10.30130	2.45092	-35.95450	2.90371	1.51361	479.64900	5.92115	9.79418	150.48500	-2.18547	1.63700	37.85670
69667	2012-02-04_01:48:29	14.53820	0.94983	189.17900	60.55330	821.00300	0.07174	0.01376	0.99734	204.78100	258.08000	1.26028	1.00000	147.30300	150.35100	1.35604	1.15024	1.29999	-36.43350	6.66281	1.45477	361.25900	-11.51550	7.57462	146.97600	-1.16673	1.64377	40.92080
69668	2012-02-04_02:18:40	13.62250	0.45860	91.94940	67.18030	821.00200	0.07613	0.01460	0.98662	197.18300	261.01700	1.32373	1.00000	143.29300	143.51100	1.40067	-0.44622	1.22188	-36.97820	-11.38480	2.06258	325.03700	-8.49329	5.61447	143.26000	-3.47815	1.44434	43.52950
69669	2012-02-04_02:48:36	13.20160	0.79689	84.75760	68.11930	821.00600	0.06437	0.01393	0.99757	189.30700	259.87200	1.37276	1.00000	138.34800	139.35600	1.30874	-5.49623	3.50518	-37.50260	5.31105	1.70569	297.92000	1.82683	4.90972	138.54700	-6.21131	1.34134	45.24880
69689	2012-02-10_18:58:56	16.82620	1.69639	238.84900	80.51250	818.00100	0.06757	0.01311	0.95581	234.26100	261.13800	1.11473	1.00000	160.51700	161.63100	0.93309	25.26440	3.17485	-27.31790	-1.43679	1.03445	117.47100	54.48600	11.12200	160.09500	-5.20971	1.74395	31.80160
69696	2012-02-11_18:56:16	17.44440	1.76566	254.37500	65.28320	819.00200	0.06846	0.01332	0.99154	238.47100	266.92000	1.11930	1.00000	162.24100	163.21300	0.93650	0.76287	1.48376	-30.52660	2.29259	2.24704	104.99100	-28.65690	7.63850	161.95300	-2.97866	2.09105	32.19650
69697	2012-02-11_19:26:27	16.79450	2.04406	251.85700	68.24960	819.00100	0.07978	0.01421	0.98660	240.06200	261.27800	1.08838	1.00000	161.30500	164.12900	0.90659	15.83890	1.77255	-30.98270	-0.42432	1.33391	97.63750	36.13930	9.81899	160.91900	-1.36547	1.86121	29.14300
69755	2012-02-12_18:55:28	17.44270	0.71020	198.31900	51.70250	819.00400	0.07460	0.01367	0.98506	238.93600	266.35900	1.11477	1.00000	160.92200	162.56200	0.90724	-4.96710	1.30632	-35.46740	2.38080	0.35224	110.09500	-21.90500	10.52230	160.85900	-3.19947	1.50759	31.79660
69756	2012-02-12_19:26:11	16.67130	0.31957	161.65800	55.45280	819.59700	0.08097	0.01337	0.98635	244.33600	265.27800	1.08571	1.00000	164.63900	164.85800	0.85557	3.28373	3.39164	-36.62060	-0.38995	0.62480	89.84300	-9.32976	10.32690	164.42800	0.33831	1.52385	28.84200
69757	2012-02-12_19:56:38	15.69890	0.51217	168.04200	59.77170	819.66300	0.06637	0.01426	0.98980	243.92300	265.39400	1.08802	1.00000	163.93200	163.76900	0.79950	7.82087	2.10066	-36.63740	0.87342	0.78331	75.29880	17.43200	6.34272	163.60400	0.37572	1.76622	29.09090
69773	2012-02-13_18:54:38	18.49690	1.79643	244.72600	28.49380	820.00300	0.08102	0.01469	0.00000	256.42400	285.82500	1.11466	1.00000	177.56800	179.57400	1.01338	12.33700	6.47034	-40.81100	-0.01564	0.22587	293.93100	-12.30970	3.87464	176.05000	3.59701	1.50382	31.80800
69774	2012-02-13_18:59:49	18.23970	1.25921	256.64400	29.26670	820.00400	0.07096	0.01487	0.00000	258.77200	286.73300	1.10805	1.00000	175.62100	182.31000	0.94259	-14.02360	3.17530	-40.98370	-0.06930	0.21283	264.36300	-15.61410	5.99956	175.09800	-1.34062	1.11443	31.18460
69775	2012-02-13_19:22:09	17.41460	1.14180	262.61400	29.60770	820.00400	0.07635	0.01459	0.99342	178.40500	193.73700	1.08594	1.00000	134.91300	132.95400	0.91009	-4.27259	2.53541	-41.53580	0.74438	0.21544	157.82000	-14.51180	10.16880	134.91700	0.88451	1.82111	28.86570
69776	2012-02-13_19:52:04	17.03710	0.47616	199.69600	30.13770	820.00000	0.07150	0.01501	0.97584	175.43300	192.27300	1.09599	1.00000	135.73000	137.52500	0.83603	3.82174	2.60096	-41.35780	-1.15403	0.33554	91.52630	-24.31790	6.98673	135.56000	-0.87657	1.38807	29.95990
69777	2012-02-13_20:23:42	16.03550	0.21761	99.35260	37.38110	820.00100	0.06803	0.01478	0.98888	174.58600	192.16700	1.10070	1.00000	137.98000	137.83100	0.91395	9.99865	1.24943	-41.31290	-1.88031	0.26446	125.57100	8.25539	8.80863	138.01600	-0.04967	1.96935	30.42670
69778	2012-02-13_20:53:53	15.68590	0.81912	253.90600	38.33980	820.00500	0.00000	0.00000	1.00310	260.36500	268.78200	1.03233	1.00000	174.16000	173.63200	0.82323	-6.03302	4.05966	-42.16320	-2.21194	0.26720	101.72700	-39.29330	8.29112	174.24600	-2.58497	1.26652	20.21970
69787	2012-02-14_18:53:48	18.81090	1.75715	248.42900	18.38530	821.00100	0.07195	0.01486	1.01428	256.93800	282.52000	1.09956	1.00000	174.04700	175.64900	0.76868	1.87278	2.48278	-43.87050	0.71206	0.26549	65.60740	-10.69470	9.85573	173.98000	-3.59918	1.44919	30.33450
69788	2012-02-14_19:24:06	18.16330	1.03964	261.32500	20.89730	821.00200	0.07549	0.01395	1.00440	250.85900	274.16800	1.09292	1.00000	169.64000	169.69400	0.83570	-3.76286	2.33380	-43.35500	-1.44515	0.30049	62.95340	-5.96936	6.18700	169.40300	-1.50303	1.74174	29.64100
69789	2012-02-14_19:54:09	17.40250	0.22894	151.67400	23.42970	821.00200	0.06490	0.01365	1.01724	250.42300	274.97500	1.09804	1.00000	168.78900	168.28100	0.89672	10.03510	2.20016	-43.27200	0.19899	0.35135	75.29980	26.35140	7.42139	168.85200	-1.02019	1.46307	30.16800
69790	2012-02-14_20:24:21	16.67310	0.07459	112.76100	26.04760	821.00100	0.06835	0.01425	1.01777	247.13300	273.04600	1.10486	1.00000	167.57000	169.17800	0.81154	-3.63730	2.97051	-43.18070	-1.47344	0.31133	71.50080	-14.45750	7.07793	167.55000	-1.51159	1.15849	30.83580
69791	2012-02-14_20:54:32	16.56710	0.53793	239.83300	23.91470	821.00000	0.07144	0.01178	1.00951	254.93900	264.52300	1.03759	1.00000	172.87400	174.43500	0.79819	1.51923	2.78261	-43.90070	-0.79023	0.31743	63.25330	-3.36325	8.02176	172.50000	0.23886	1.59646	21.42920
69792	2012-02-14_21:26:27	16.32670	0.17251	147.51900	24.63070	821.00300	0.07635	0.01457	1.00541	257.95900	265.13100	1.02780	1.00000	174.28200	174.72900	0.76199	17.77300	3.14030	-43.35220	-1.76318	0.29328	58.69570	20.33870	7.54162	174.35700	0.28090	1.58363	19.06260
69793	2012-02-14_21:56:38	16.15920	0.18846	151.07600	25.25290	821.00400	0.07320	0.01539	0.98566	222.77400	257.08800	1.15403	1.00000	155.36600	155.31300	1.02567	-1.25550	2.45420	-40.38710	-0.69257	0.32577	126.20500	-19.63490	6.49888	155.23700	1.25927	1.84052	34.94720
69804	2012-02-15_18:52:58	21.35720	0.38799	169.01800	23.97600	820.48500	0.06777	0.01266	1.00510	244.30500	271.62000	1.11181	1.00000	166.51500	166.97500	0.95258	-7.18294	3.57771	-37.39270	0.65653	0.38432	124.03600	-40.74890	16.13980	166.22000	-3.09899	1.19707	31.52480
69806	2012-02-15_19:32:32	19.94960	1.11420	267.34800	30.45710	821.00200	0.06147	0.01284	0.98455	243.11900	265.29900	1.09123	1.00000	162.80100	164.08700	0.80988	-9.25647	3.32153	-36.86860	-2.62222	0.39274	90.71710	-34.86950	10.74090	162.84100	-2.98720	1.49238	29.45530
69807	2012-02-15_20:02:45	19.02360	0.00900	93.67400	36.00070	821.00000	0.07049	0.01257	0.99328	241.43000	265.12600	1.09815	1.00000	162.52100	162.64700	0.90829	14.61850	5.19651	-35.59470	-2.06704	1.18821	80.63360	42.79860	10.82540	162.03200	-1.09481	1.90043	30.17620
69808	2012-02-15_20:38:14	18.12450	0.00000	90.00000	42.12740	821.00000	0.07377	0.01276	0.99247	238.21800	268.24800	1.12606	1.00000	163.04900	164.77100	0.93278	-3.07178	1.34118	-35.36580	-4.37509	0.46647	79.94090	-10.40720	8.45121	162.97400	-2.30881	1.48023	32.74650
69809	2012-02-15_21:08:26	17.48930	0.00000	90.00000	46.34030	821.00100	0.07688	0.01326	0.97371	218.37300	263.81500	1.20810	1.00000	152.84700	154.15300	0.89898	1.71364	5.23587	-32.98060	-6.16839	1.75501	78.97530	15.65920	7.24766	152.69300	-7.27178	1.81916	38.29300
69810	2012-02-15_21:38:29	16.95060	0.01675	88.20700	50.40940	821.00000	0.07563	0.01384	0.98983	219.60300	253.32000	1.15354	1.00000	152.74300	153.73200	1.08210	5.04080	5.35831	-33.88990	4.33902	2.59488	117.59600	-2.92685	12.48430	152.65900	4.70855	2.08275	34.92850
69811	2012-02-15_22:10:08	16.68460	0.10548	86.08440	50.41130	821.00100	0.07428	0.01253	0.99922	217.83900	257.94200	1.18409	1.00000	152.66100	154.17600	1.28021	6.47373	2.04948	-34.05950	-0.78211	0.31137	138.58900	18.26820	7.94972	152.31700	0.42361	1.80348	36.93760
69812	2012-02-15_22:40:27	16.77290	0.09468	89.07510	50.08030	821.00300	0.06909	0.01409	0.00000	168.82300	197.78600	1.17156	1.00000	116.46300	136.26900	1.22832	16.44900	7.23066	-28.45730	64.78430	18.25740	153.13500	25.90860	18.92620	116.49300	97.29460	22.80940	36.19370
69826	2012-02-18_18:50:21	21.60020	0.79481	89.96720	49.71010	819.00600	0.07264	0.01356	0.87819	191.62600	209.13300	1.09136	1.00000	130.10400	136.83800	0.91831	-8.56446	1.51523	-23.89570	28.69320	9.05006	91.00180	-42.86660	7.21437	129.83600	42.24230	13.79440	29.53240
69827	2012-02-18_19:20:32	21.08510	1.00195	93.32830	51.54340	819.00700	0.07778	0.01604	0.92837	210.30500	229.49100	1.09123	1.00000	140.19100	140.47100	1.10866	22.84940	5.64695	-26.18770	0.97981	0.72245	130.01200	34.70430	21.81650	140.32000	-1.89367	1.93361	29.45570
69828	2012-02-18_19:50:43	20.78520	1.35016	96.17770	52.44870	819.53900	0.07326	0.01301	0.84863	178.94000	197.44300	1.10340	1.00000	120.36900	130.95000	0.93608	-4.03893	5.01590	-22.92820	-59.74630	17.30190	96.73490	-14.35140	8.96271	120.82100	-67.76280	17.06050	30.81000
69829	2012-02-18_20:20:54	20.98260	0.78977	83.42210	51.23550	820.00600	0.06684	0.01405	0.56629	85.05930	95.37000	1.12122	1.00000	54.25240	62.58680	0.91001	25.62870	3.76800	-10.38000	152.83500	31.55150	89.70530	50.88680	10.19920	54.26120	92.69270	14.87210	32.10130
69830	2012-02-18_20:51:12	19.06200	0.09031	105.81700	60.36440	820.00200	0.07044	0.01418	0.74170	116.83700	137.83400	1.17971	1.00000	78.17770	95.72260	0.99256	-12.20790	5.96188	-16.65210	-61.07860	33.57660	117.49300	-22.68130	9.39133	78.33540	-79.18020	30.56520	36.90290
69831	2012-02-18_21:21:16	18.02250	0.57094	88.21440	65.13790	820.00200	0.06387	0.01359	0.70830	97.05520	124.42700	1.28202	1.00000	68.03720	85.44770	1.07661	-4.13453	5.92363	-15.48860	50.20480	35.94700	112.10000	0.47594	11.31970	68.06050	82.62430	33.90780	41.50060
69832	2012-02-18_21:51:27	18.58830	1.35926	91.15380	63.19140	820.00800	0.06947	0.01384	0.83883	164.86000	186.58200	1.13176	1.00000	114.55700	118.90700	1.17181	2.85090	3.92214	-23.65940	15.42010	14.90620	151.28600	15.09590	7.55948	114.37900	29.69240	12.16430	33.29860
69833	2012-02-18_22:22:58	17.87190	1.24270	93.83230	70.46540	819.50100	0.07118	0.01227	0.87157	160.96500	191.11600	1.18732	1.00000	113.43300	113.84300	1.33442	-5.46726	2.67750	-22.14460	-5.97434	0.66131	298.04900	-38.49620	12.23690	113.45400	-0.82133	1.36831	37.13210
69834	2012-02-18_22:53:24	17.41380	0.62597	91.22210	76.28820	819.00500	0.07077	0.01367	0.81827	154.87900	179.04900	1.15606	1.00000	108.70300	110.28300	1.28336	-8.76667	4.72107	-21.48890	-2.53748	1.63198	201.80400	-19.19070	8.60807	108.64000	-13.46930	3.15576	35.08880
69835	2012-02-18_23:23:35	17.74290	0.85784	88.71380	78.14130	819.00600	0.07530	0.01484	0.00000	22.92460	26.75000	1.16687	1.00000	12.86450	6.57550	0.73372	27.39820	19.28950	6.57038	-34.78620	67.81770	62.95290	48.57640	39.34420	13.00920	12.73010	24.83970	35.82630
69836	2012-02-18_23:45:01	18.51470	1.17516	91.32480	77.45450	819.00700	0.06932	0.01321	0.72149	92.53290	108.61500	1.17380	1.00000	62.80690	92.15980	1.33298	9.71107	12.06240	-13.99590	-39.02080	55.20890	305.66500	21.83390	20.55610	62.81200	-56.64100	54.93920	36.31100
69837	2012-02-19_00:15:19	18.19520	1.40109	95.56660	79.24380	819.00000	0.00000	0.00000	0.00000	24.56740	29.66000	1.20729	1.00000	14.50200	7.75946	1.07570	-3.51196	9.50020	-1.48348	-423.19200	197.62800	103.20000	-16.49750	11.86830	13.95700	-39.11950	4.23892	38.28820
69838	2012-02-19_00:34:50	18.09700	1.69434	110.38300	80.40830	819.00300	0.06577	0.01309	0.83361	159.43800	187.66900	1.17707	1.00000	109.88100	112.39200	0.89264	0.28108	2.40136	-22.32830	6.06426	0.61096	86.91640	-9.39521	6.42932	109.70100	4.65479	2.50148	36.49520
69839	2012-02-19_01:07:08	17.61370	1.36121	103.65300	82.18830	819.00000	0.07347	0.01530	0.82483	141.90800	177.65000	1.25187	1.00000	100.63200	98.79750	1.16801	-27.81380	17.62460	-21.83360	-0.64488	0.86353	107.30500	-15.00300	11.04530	100.88400	-5.34814	1.84099	40.55220
69840	2012-02-19_01:39:26	17.22790	1.72238	99.08260	84.24790	819.00000	0.07767	0.01183	0.82085	137.19400	172.77500	1.25935	1.00000	97.83820	95.93710	0.00000	0.00000	0.00000	-21.32690	-0.49497	0.51668	0.00000	0.00000	0.00000	97.81740	0.61431	1.75683	40.90230
69916	2012-02-28_21:46:15	16.70100	0.01726	96.68500	86.47770	821.00200	0.07340	0.01424	0.91514	190.98400	223.92600	1.17249	1.00000	135.86300	135.90100	1.42156	-11.48930	1.45593	-21.97030	3.25679	0.68181	380.13700	-40.13250	10.65340	135.79600	-4.48938	2.17402	36.20110
69917	2012-02-28_22:16:42	16.53230	0.00000	90.00000	86.73190	821.00100	0.06856	0.01425	0.95426	189.32800	220.87500	1.16663	1.00000	134.75300	134.31800	1.38768	2.74328	2.46234	-23.04100	3.49900	0.52169	393.53200	-8.99925	5.94429	134.83900	-0.37357	1.64474	35.81630
69918	2012-02-28_22:46:53	16.32950	0.00000	90.00000	86.90670	821.00400	0.07297	0.01405	0.95135	187.00600	220.61700	1.17973	1.00000	132.86500	132.81600	1.39090	3.65667	2.68153	-23.13650	-0.49648	0.53246	256.34400	12.26630	6.86427	132.89700	-1.17919	1.31544	36.65800
69919	2012-02-28_23:17:11	16.35700	0.00000	90.00000	85.57010	821.00200	0.07176	0.01290	0.94927	190.30200	223.48300	1.17436	1.00000	134.80100	135.29600	1.27340	10.43180	3.72463	-23.73930	3.00444	0.72828	199.05800	22.13630	12.90130	134.86400	2.73244	1.62707	36.30710
69920	2012-02-28_23:47:23	15.99650	0.00000	90.00000	86.78790	820.77700	0.07610	0.01306	0.96098	187.91400	225.77800	1.20150	1.00000	134.33500	135.88800	1.44896	7.73690	2.35399	-23.29900	1.60767	0.63281	283.80400	3.17415	10.67510	134.19000	1.42167	1.75860	37.96070
69921	2012-02-29_00:17:42	15.54300	0.00000	90.00000	87.52360	820.00100	0.06794	0.01198	0.95303	197.11600	230.06900	1.16718	1.00000	136.87900	137.15500	0.68576	-6.64240	1.39349	-24.39950	3.77981	0.59327	50.54900	-4.75115	7.80742	136.65000	3.00347	1.51076	35.85690
69922	2012-02-29_00:49:45	15.48300	0.00000	90.00000	87.55080	820.00100	0.13428	0.02698	0.00000	184.74300	227.61600	1.23207	1.00000	135.25200	134.99400	1.54610	10.51840	3.85095	-23.39890	-0.54843	0.42398	538.03000	-22.10350	6.87942	135.20100	-0.95664	2.04133	39.58710
69924	2012-02-29_01:59:42	15.36990	0.00000	90.00000	87.02080	820.00200	0.06539	0.01598	0.96749	213.82500	226.07500	1.05729	1.00000	149.78800	151.40700	0.72157	3.41219	1.40368	-26.75170	-4.04385	0.32944	61.45590	10.72020	9.45424	149.43800	-2.29497	1.76591	25.02870
69925	2012-02-29_02:30:25	15.40260	0.00000	90.00000	86.15670	820.00200	0.06598	0.01308	0.95332	211.07700	225.20500	1.06693	1.00000	148.22300	148.45900	0.75847	-0.51404	1.50719	-26.11160	-3.34416	0.52109	67.93380	-2.44860	9.29254	148.06600	-1.53901	1.76695	26.44600
69926	2012-02-29_03:00:53	14.82850	0.00000	90.00000	87.95310	820.00200	0.07037	0.01293	0.94769	212.44700	216.45000	1.01884	1.00000	146.86800	146.83800	0.78059	9.03710	3.30245	-27.18390	-0.34963	0.52997	74.47990	8.06204	16.61580	146.94800	-4.36883	1.50204	16.28840
69974	2012-03-01_23:58:28	15.71990	0.00000	90.00000	82.59440	821.00000	0.00000	0.00000	0.89084	167.76500	201.74400	1.20254	1.00000	115.91200	130.16400	1.24736	-4.81309	9.79947	-21.30250	34.14300	34.47000	209.77800	-47.96250	24.18180	115.96700	26.33380	31.57320	38.00760
69975	2012-03-02_00:28:39	15.40130	0.00000	90.00000	81.41000	821.00200	0.00000	0.00000	0.92519	182.77500	228.55400	1.25046	1.00000	129.80100	130.60000	1.27139	0.44685	2.73731	-24.97580	0.68452	0.56303	137.61500	4.41968	14.71530	129.94900	-5.60343	2.26929	40.48770
69976	2012-03-02_00:58:58	15.34400	0.00000	90.00000	81.53400	821.00000	0.00000	0.00000	0.00000	52.57410	64.64220	1.22954	1.00000	29.84510	44.54360	0.85460	-40.27310	25.13100	-4.08888	-311.53100	197.35300	83.43750	-31.52790	39.96090	30.60180	-43.94100	51.45050	39.46460
69979	2012-03-02_01:51:48	16.19940	0.00000	90.00000	66.52940	820.00000	0.00000	0.00000	0.00000	159.75900	169.13500	1.05869	1.00000	106.39700	129.07000	0.80154	-0.16299	2.46119	-23.52280	-67.69480	20.04020	114.32000	-9.63043	9.29549	107.49900	-92.68730	24.48760	25.29870
70026	2012-03-03_01:02:24	15.64650	0.00000	90.00000	84.86920	820.01100	0.00000	0.00000	0.88656	170.27000	209.61500	1.23107	1.00000	119.76400	125.88600	1.42204	5.55403	5.82081	-24.28630	-1.51532	9.62024	194.96900	-4.68700	16.64120	119.62600	-12.81240	18.52580	39.54240
70027	2012-03-03_01:32:50	15.21730	0.00000	90.00000	85.76490	820.00100	0.00000	0.00000	0.89801	174.24100	217.95500	1.25088	1.00000	124.10500	124.65800	1.45850	-33.47310	2.97622	-24.49780	3.00245	1.14025	365.37800	-66.44760	8.46098	124.05700	3.70231	2.78217	40.50380
70028	2012-03-03_02:05:13	15.36360	0.12887	86.15500	83.03270	820.00200	0.00000	0.00000	0.94638	219.27600	233.88900	1.06665	1.00000	149.86000	149.58500	0.88792	-9.81329	4.09210	-28.72870	-0.45232	0.71071	66.03590	-9.58368	9.22399	149.81300	-0.26599	1.62045	26.40890
70029	2012-03-03_02:35:32	15.36920	0.44912	93.02430	81.37090	820.00200	0.00000	0.00000	0.00000	215.34400	230.36300	1.06974	1.00000	147.19300	151.33800	0.86278	6.16270	14.21940	-28.75290	-1.19006	0.37666	77.54070	34.11620	218.31000	147.12800	-3.49614	3.95409	26.84610
70084	2012-03-05_01:55:44	15.11660	1.61113	95.28270	58.14380	820.07500	0.00000	0.00000	0.00000	244.34700	258.36200	1.05736	1.00000	166.28900	166.06300	0.87167	-1.24913	1.66599	-35.54030	0.86617	0.29608	108.49800	0.70967	8.22644	166.13300	-0.22653	1.42730	25.04000
70085	2012-03-05_02:26:35	14.56010	1.45665	94.36520	59.98150	820.91700	0.00000	0.00000	0.97247	235.84600	255.75500	1.08442	1.00000	163.56500	163.64000	0.88864	7.60679	3.66435	-35.32580	-0.87992	0.24083	134.71500	8.42507	7.62386	163.32500	-1.39576	1.48884	28.65370
70086	2012-03-05_02:56:53	14.34570	1.79675	99.46850	58.64480	821.00500	0.00000	0.00000	0.00000	256.88200	260.40900	1.01373	1.00000	170.45000	171.02100	0.74991	0.15483	1.71327	-37.40910	0.94635	0.23773	50.80150	-2.12975	8.89689	170.66900	0.94529	1.36582	14.26710
70096	2012-03-06_02:37:32	15.70500	0.00000	90.00000	59.30590	820.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	124.31900	0.	0.00000	0.00000	0.00000	-26.37620	-0.13586	0.23404	0.	0.	0.	0.	0.	0.	48.12290
70097	2012-03-06_02:41:41	16.12020	0.98555	95.47570	55.63300	820.00100	0.00000	0.00000	0.98096	169.59000	262.49200	1.54781	1.00000	126.34000	126.44300	1.69839	-41.16600	5.84538	-26.28990	-3.98039	0.58877	361.45400	-150.64500	25.19780	126.30700	-13.82930	2.04802	50.01710
70098	2012-03-06_03:11:37	16.49380	1.11406	97.96190	52.58850	820.00400	0.00000	0.00000	1.02368	245.33400	259.88800	1.05932	1.00000	168.26100	168.81600	2.33088	-54.04560	19.90360	-33.04660	1.92201	0.23603	628.15700	-150.46500	53.34610	168.24200	-0.18049	1.38362	25.35570
70190	2012-03-16_18:23:34	15.63400	1.37382	274.62400	36.97510	821.79800	0.43641	0.05948	0.99106	187.45700	279.38600	1.49040	1.00000	138.25700	137.55700	0.91839	-12.87730	2.76180	-37.44250	-2.29565	0.24598	103.37600	-40.26770	10.14760	138.41000	-9.08140	1.60069	48.64820
